Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"01/23/2019 13:08:01","1","DISTU1B - Disturbance I/P","BPD190123-005658",""
"01/23/2019 13:10:50","1","TRESP1B-Trespassing I/P","BPD190123-005659",""
"01/23/2019 13:19:51","1","DISTU1B - Disturbance I/P","BPD190123-005664","20190123-0000766"
"01/23/2019 14:24:27","1","ASSISB-Assist","BPD190123-005690",""
"01/23/2019 14:00:05","1","SUSPI1B-Suspicious I/P","BPD190123-005683",""
"01/23/2019 16:48:33","1","DISTU1B - Disturbance I/P","BPD190123-005747",""
"01/23/2019 19:41:00","1","DISTU1B - Disturbance I/P","BPD190123-005775",""
"01/23/2019 20:06:47","1","TRESP1B-Trespassing I/P","BPD190123-005780",""
"01/23/2019 20:09:43","1","DISTU1B - Disturbance I/P","BPD190123-005781",""
"01/23/2019 22:06:12","1","DISTU1B - Disturbance I/P","BPD190123-005791",""
"01/24/2019 01:22:24","1","DISTU1B - Disturbance I/P","BPD190124-005808",""
"01/24/2019 09:43:18","1","DISTU1B - Disturbance I/P","BPD190124-005858",""
"01/24/2019 09:49:33","1","DISTU1B - Disturbance I/P","BPD190124-005860",""
"01/24/2019 10:56:18","1","PDACCB-Property Damage Acc","BPD190124-005874","20190124-0000788"
"01/24/2019 12:38:39","1","DISTU1B - Disturbance I/P","BPD190124-005897",""
"01/24/2019 12:39:12","1","HARAS1B-Harassment I/P","BPD190124-005898",""
"01/24/2019 12:52:10","1","TRESP1B-Trespassing I/P","BPD190124-005901",""
"01/24/2019 17:36:30","1","TRESP1B-Trespassing I/P","BPD190124-005972","20190124-0000805"
"01/24/2019 17:36:35","1","SUSPI1B-Suspicious I/P","BPD190124-005973",""
"01/24/2019 22:37:34","1","DISTU1B - Disturbance I/P","BPD190124-006019","20190124-0000813"
"01/24/2019 23:41:43","1","DISTU1B - Disturbance I/P","BPD190124-006028",""
"01/25/2019 00:20:43","1","DISTU1B - Disturbance I/P","BPD190125-006036","20190125-0000817"
"01/24/2019 23:55:50","1","DISTU1B - Disturbance I/P","BPD190124-006032","20190125-0000815"
"01/25/2019 08:10:55","1","TRESP1B-Trespassing I/P","BPD190125-006072",""
"01/25/2019 08:59:46","1","DISTU1B - Disturbance I/P","BPD190125-006084",""
"01/25/2019 12:53:06","1","DISTU1B - Disturbance I/P","BPD190125-006150",""
"01/25/2019 14:52:30","1","HARAS1B-Harassment I/P","BPD190125-006179",""
"01/25/2019 15:32:31","1","HARAS1B-Harassment I/P","BPD190125-006189",""
"01/25/2019 17:16:35","1","DISTU1B - Disturbance I/P","BPD190125-006222","20190125-0000850"
"01/25/2019 18:19:04","1","DISTU1B - Disturbance I/P","BPD190125-006233",""
"01/25/2019 20:25:13","1","SUSPI1B-Suspicious I/P","BPD190125-006257",""
"01/26/2019 02:41:32","1","TRESP1B-Trespassing I/P","BPD190126-006330","20190126-0000863"
"01/26/2019 01:15:43","1","DISTU1B - Disturbance I/P","BPD190126-006317","20190126-0000861"
"01/26/2019 01:28:26","1","SUSPI1B-Suspicious I/P","BPD190126-006319",""
"01/26/2019 07:55:22","1","TRESP1B-Trespassing I/P","BPD190126-006351",""
"01/26/2019 11:30:54","1","DISTU1B - Disturbance I/P","BPD190126-006390",""
"01/26/2019 11:40:48","1","DISTU1B - Disturbance I/P","BPD190126-006394",""
"01/26/2019 12:09:30","1","SUSPI1B-Suspicious I/P","BPD190126-006402",""
"01/26/2019 08:03:33","1","TRESP1B-Trespassing I/P","BPD190126-006354","20190126-0000869"
"01/26/2019 13:56:01","1","TRESP1B-Trespassing I/P","BPD190126-006422",""
"01/26/2019 15:23:12","1","TRESP1B-Trespassing I/P","BPD190126-006445",""
"01/26/2019 16:01:23","1","DISTU1B - Disturbance I/P","BPD190126-006459","20190126-0000882"
"01/26/2019 17:21:21","1","SUSPI1B-Suspicious I/P","BPD190126-006474",""
"01/26/2019 19:06:30","1","TRESP1B-Trespassing I/P","BPD190126-006499",""
"01/26/2019 19:59:17","1","CRMIS1B - Criminal Mis I/P","BPD190126-006512","20190126-0000886"
"01/26/2019 22:00:44","1","DISTU1B - Disturbance I/P","BPD190126-006544",""
"01/26/2019 23:30:20","1","DISTU1B - Disturbance I/P","BPD190126-006560",""
"01/27/2019 02:41:15","1","DISTU1B - Disturbance I/P","BPD190127-006582",""
"01/27/2019 02:53:19","1","DISTU1B - Disturbance I/P","BPD190127-006585",""
"01/27/2019 04:23:54","1","DISTU1B - Disturbance I/P","BPD190127-006591",""
"01/27/2019 04:37:54","1","DISTU1B - Disturbance I/P","BPD190127-006593",""
"01/27/2019 08:13:45","1","DISTU1B - Disturbance I/P","BPD190127-006600",""
"01/27/2019 09:00:15","1","DISTU1B - Disturbance I/P","BPD190127-006605","20190127-0000902"
"01/27/2019 11:05:20","1","TRESP1B-Trespassing I/P","BPD190127-006624","20190127-0000904"
"01/27/2019 14:06:40","1","CRTRE1B - Criminal Tresp I/P","BPD190127-006669",""
"01/27/2019 14:54:10","1","SUSPI1B-Suspicious I/P","BPD190127-006676",""
"01/27/2019 18:14:28","1","DISTU1B - Disturbance I/P","BPD190127-006719",""
"01/27/2019 18:40:06","1","SHOTS1B-Shots Heard I/P","BPD190127-006724",""
"01/27/2019 23:58:01","1","DISTU1B - Disturbance I/P","BPD190127-006772",""
"01/28/2019 02:10:12","1","DISTU1B - Disturbance I/P","BPD190128-006782",""
"01/28/2019 07:21:12","1","DISTU1B - Disturbance I/P","BPD190128-006799",""
"01/28/2019 11:59:39","1","TRESP1B-Trespassing I/P","BPD190128-006861",""
"01/28/2019 03:59:32","1","TRESP1B-Trespassing I/P","BPD190128-006789",""
"01/28/2019 19:01:59","1","TRESP1B-Trespassing I/P","BPD190128-006957",""
"01/28/2019 19:12:42","1","TRESP1B-Trespassing I/P","BPD190128-006961","20190128-0000947"
"01/28/2019 19:51:26","1","SUSPI1B-Suspicious I/P","BPD190128-006969",""
"01/29/2019 01:18:21","1","TRESP1B-Trespassing I/P","BPD190129-007019","20190129-0000955"
"01/28/2019 22:48:12","1","SUSPI1B-Suspicious I/P","BPD190128-007000",""
"01/28/2019 23:13:18","1","DISTU1B - Disturbance I/P","BPD190128-007006",""
"01/29/2019 06:04:25","1","DISTU1B - Disturbance I/P","BPD190129-007051",""
"01/29/2019 06:24:33","1","TRESP1B-Trespassing I/P","BPD190129-007054",""
"01/29/2019 07:49:20","1","STABB-Stabbing","BPD190129-007065","20190129-0000963"
"01/29/2019 08:56:29","1","TRESP1B-Trespassing I/P","BPD190129-007083",""
"01/29/2019 09:19:24","1","TRESP1B-Trespassing I/P","BPD190129-007091",""
"01/29/2019 11:26:34","1","DISTU1B - Disturbance I/P","BPD190129-007125",""
"01/29/2019 11:10:59","1","TRESP1B-Trespassing I/P","BPD190129-007118",""
"01/29/2019 13:11:23","1","DISTU1B - Disturbance I/P","BPD190129-007157","20190129-0000972"
"01/29/2019 14:11:36","1","SUSPI1B-Suspicious I/P","BPD190129-007180",""
"01/29/2019 16:09:49","1","DISTU1B - Disturbance I/P","BPD190129-007215",""
"01/29/2019 16:22:20","1","TRESP1B-Trespassing I/P","BPD190129-007219",""
"01/29/2019 17:56:02","1","TRESP1B-Trespassing I/P","BPD190129-007244",""
"01/29/2019 19:42:04","1","HARAS1B-Harassment I/P","BPD190129-007265",""
"01/29/2019 22:31:08","1","TRESP1B-Trespassing I/P","BPD190129-007287","20190129-0000987"
"01/29/2019 23:04:08","1","DISTU1B - Disturbance I/P","BPD190129-007293","20190129-0000988"
"01/30/2019 00:13:12","1","DISTU1B - Disturbance I/P","BPD190130-007298","20190130-0000990"
"01/30/2019 01:13:06","1","DISTU1B - Disturbance I/P","BPD190130-007308",""
"01/30/2019 01:31:01","1","DISTU1B - Disturbance I/P","BPD190130-007310",""
"01/30/2019 03:54:57","1","DISTU1B - Disturbance I/P","BPD190130-007313",""
"01/30/2019 05:57:08","1","TRESP1B-Trespassing I/P","BPD190130-007323","20190130-0000993"
"01/30/2019 12:04:35","1","TRESP1B-Trespassing I/P","BPD190130-007416",""
"01/30/2019 12:08:25","1","TRESP1B-Trespassing I/P","BPD190130-007419",""
"01/30/2019 12:24:54","1","DISTU1B - Disturbance I/P","BPD190130-007423","20190130-0001009"
"01/30/2019 12:41:29","1","DISTU1B - Disturbance I/P","BPD190130-007433",""
"01/30/2019 13:33:56","1","DISTU1B - Disturbance I/P","BPD190130-007463",""
"01/30/2019 14:14:06","1","TRESP1B-Trespassing I/P","BPD190130-007481","20190130-0001015"
"01/30/2019 14:51:38","1","SUSPI1B-Suspicious I/P","BPD190130-007491",""
"01/30/2019 15:17:55","1","DISTU1B - Disturbance I/P","BPD190130-007501",""
"01/30/2019 15:57:08","1","DISTU1B - Disturbance I/P","BPD190130-007516",""
"01/30/2019 16:04:16","1","INEXP1B-Indecent Exposure I/P","BPD190130-007517",""
"01/30/2019 17:01:49","1","TRESP1B-Trespassing I/P","BPD190130-007538","20190130-0001025"
"01/30/2019 17:41:23","1","DISTU1B - Disturbance I/P","BPD190130-007548",""
"01/30/2019 20:54:15","1","SUSPI1B-Suspicious I/P","BPD190130-007574",""
"01/31/2019 03:17:43","1","ASSISB-Assist","BPD190131-007612",""
"01/31/2019 04:10:02","1","SUSPI1B-Suspicious I/P","BPD190131-007615",""
"01/31/2019 07:07:11","1","TRESP1B-Trespassing I/P","BPD190131-007625",""
"01/31/2019 08:45:18","1","DISTU1B - Disturbance I/P","BPD190131-007647","20190131-0001049"
"01/31/2019 09:07:10","1","TRESP1B-Trespassing I/P","BPD190131-007652",""
"01/31/2019 09:28:55","1","SUSPI1B-Suspicious I/P","BPD190131-007659",""
"01/31/2019 10:56:19","1","TRESP1B-Trespassing I/P","BPD190131-007696",""
"01/31/2019 11:30:23","1","DISTU1B - Disturbance I/P","BPD190131-007707","20190131-0001053"
"01/31/2019 12:07:09","1","DISTU1B - Disturbance I/P","BPD190131-007714",""
"02/01/2019 01:08:53","1","SUSPI1B-Suspicious I/P","BPD190201-007936",""
"01/31/2019 20:43:26","1","DISTU1B - Disturbance I/P","BPD190131-007887",""
"01/31/2019 21:57:53","1","DISTU1B - Disturbance I/P","BPD190131-007903",""
"02/01/2019 04:45:25","1","SUSPI1B-Suspicious I/P","BPD190201-007948",""
"02/01/2019 04:58:31","1","SUSPI1B-Suspicious I/P","BPD190201-007949",""
"02/01/2019 07:30:04","1","SUSPI1B-Suspicious I/P","BPD190201-007955",""
"02/01/2019 07:51:30","1","DISTU1B - Disturbance I/P","BPD190201-007960",""
"02/01/2019 08:40:01","1","DISTU1B - Disturbance I/P","BPD190201-007976",""
"02/01/2019 09:02:12","1","SUSPI1B-Suspicious I/P","BPD190201-007983",""
"02/01/2019 08:28:32","1","DISTU1B - Disturbance I/P","BPD190201-007969",""
"02/01/2019 10:49:13","1","DISTU1B - Disturbance I/P","BPD190201-008019",""
"02/01/2019 13:09:04","1","DISTU1B - Disturbance I/P","BPD190201-008040","20190201-0001109"
"02/01/2019 15:12:18","1","TRESP1B-Trespassing I/P","BPD190201-008107",""
"02/01/2019 15:42:48","1","DISTU1B - Disturbance I/P","BPD190201-008120","20190201-0001118"
"02/01/2019 17:43:50","1","DISTU1B - Disturbance I/P","BPD190201-008162",""
"02/01/2019 20:33:42","1","TRESP1B-Trespassing I/P","BPD190201-008191",""
"02/01/2019 23:00:09","1","TRESP1B-Trespassing I/P","BPD190201-008217",""
"02/02/2019 00:36:23","1","DISTU1B - Disturbance I/P","BPD190202-008253",""
"02/02/2019 00:57:36","1","DISTU1B - Disturbance I/P","BPD190202-008260",""
"02/02/2019 01:12:27","1","DISTU1B - Disturbance I/P","BPD190202-008263","20190202-0001129"
"02/02/2019 02:03:26","1","DISTU1B - Disturbance I/P","BPD190202-008270","20190202-0001131"
"02/02/2019 02:10:37","1","DISTU1B - Disturbance I/P","BPD190202-008271","20190202-0001134"
"02/02/2019 02:35:22","1","DISTU1B - Disturbance I/P","BPD190202-008274","20190202-0001136"
"02/02/2019 02:52:33","1","CRTRE1B - Criminal Tresp I/P","BPD190202-008280",""
"02/02/2019 08:35:03","1","DISTU1B - Disturbance I/P","BPD190202-008310",""
"02/02/2019 05:06:33","1","TRESP1B-Trespassing I/P","BPD190202-008290",""
"02/02/2019 12:57:05","1","DISTU1B - Disturbance I/P","BPD190202-008380",""
"02/02/2019 13:10:40","1","DISTU1B - Disturbance I/P","BPD190202-008384",""
"02/02/2019 13:48:26","1","HARAS1B-Harassment I/P","BPD190202-008396","20190202-0001152"
"02/02/2019 13:56:13","1","TRESP1B-Trespassing I/P","BPD190202-008397",""
"02/02/2019 17:35:18","1","DISTU1B - Disturbance I/P","BPD190202-008459",""
"02/02/2019 20:32:13","1","DISTU1B - Disturbance I/P","BPD190202-008492",""
"02/02/2019 20:44:29","1","SUSPI1B-Suspicious I/P","BPD190202-008494",""
"02/02/2019 20:07:02","1","TRESP1B-Trespassing I/P","BPD190202-008486","20190202-0001165"
"02/02/2019 21:36:19","1","SUSPI1B-Suspicious I/P","BPD190202-008505",""
"02/02/2019 23:36:23","1","DISTU1B - Disturbance I/P","BPD190202-008546","20190203-0001172"
"02/03/2019 00:34:44","1","TRESP1B-Trespassing I/P","BPD190203-008563",""
"02/03/2019 02:31:43","1","TRESP1B-Trespassing I/P","BPD190203-008580",""
"02/03/2019 08:47:39","1","DISTU1B - Disturbance I/P","UCBP190203-008626",""
"02/03/2019 04:05:55","1","SUSPI1B-Suspicious I/P","BPD190203-008590","20190203-0001178"
"02/03/2019 05:32:17","1","TRESP1B-Trespassing I/P","BPD190203-008596",""
"02/03/2019 11:44:02","1","SUSPI1B-Suspicious I/P","BPD190203-008671",""
"02/03/2019 12:01:29","1","TRESP1B-Trespassing I/P","BPDBC190203-008677",""
"02/03/2019 17:26:49","1","DISTU1B - Disturbance I/P","BPD190203-008750",""
"02/03/2019 19:29:13","1","SUSPI1B-Suspicious I/P","BPD190203-008764",""
"02/03/2019 19:51:31","1","TRESP1B-Trespassing I/P","BPD190203-008767",""
"02/03/2019 22:30:26","1","TRESP1B-Trespassing I/P","BPD190203-008784",""
"02/03/2019 20:11:17","1","TRESP1B-Trespassing I/P","BPD190203-008770","20190203-0001208"
"02/04/2019 04:16:44","1","TRESP1B-Trespassing I/P","BPD190204-008827",""
"02/04/2019 08:54:45","1","DISTU1B - Disturbance I/P","BPD190204-008859",""
"02/04/2019 11:20:03","1","SUSPI1B-Suspicious I/P","BPD190204-008896",""
"02/04/2019 11:38:06","1","TRESP1B-Trespassing I/P","BPD190204-008898","20190204-0001227"
"02/04/2019 12:37:39","1","HARAS1B-Harassment I/P","BPD190204-008918",""
"02/04/2019 13:07:04","1","SUSPI1B-Suspicious I/P","BPD190204-008948",""
"02/04/2019 15:08:39","1","SUSPI1B-Suspicious I/P","BPD190204-009092",""
"02/04/2019 15:40:24","1","SUSPI1B-Suspicious I/P","BPD190204-009112","20190204-0001237"
"02/04/2019 18:08:02","1","DISTU1B - Disturbance I/P","BPD190204-009146",""
"02/04/2019 21:19:20","1","SUSPI1B-Suspicious I/P","BPD190204-009169",""
"02/04/2019 21:27:51","1","DISTU1B - Disturbance I/P","BPDBC190204-009172",""
"02/05/2019 07:26:37","1","SUSPI1B-Suspicious I/P","BPD190205-009216",""
"02/05/2019 07:53:08","1","TRESP1B-Trespassing I/P","BPD190205-009218","20190205-0001253"
"02/05/2019 09:23:18","1","PDACCB-Property Damage Acc","BPD190205-009234",""
"02/05/2019 09:41:31","1","TRESP1B-Trespassing I/P","BPD190205-009241",""
"02/05/2019 11:11:21","1","DISTU1B - Disturbance I/P","BPD190205-009265","20190205-0001262"
"02/05/2019 12:05:26","1","DISTU1B - Disturbance I/P","BPD190205-009287",""
"02/05/2019 12:06:21","1","FRAUD1B-Fraud I/P","BPD190205-009288",""
"02/05/2019 13:29:07","1","SUSPI1B-Suspicious I/P","BPD190205-009319",""
"02/05/2019 14:06:41","1","TRESP1B-Trespassing I/P","BPD190205-009337",""
"02/05/2019 14:35:21","1","SUSPI1B-Suspicious I/P","BPD190205-009344",""
"02/05/2019 17:05:36","1","SUSPI1B-Suspicious I/P","BPD190205-009388",""
"02/05/2019 17:13:12","1","SUSPI1B-Suspicious I/P","BPD190205-009390",""
"02/05/2019 18:13:51","1","DISTU1B - Disturbance I/P","BPD190205-009398",""
"02/05/2019 21:43:25","1","DISTU1B - Disturbance I/P","BPD190205-009428","20190205-0001287"
"02/05/2019 21:53:33","1","DISTU1B - Disturbance I/P","BPD190205-009429",""
"02/05/2019 20:48:13","1","TRESP1B-Trespassing I/P","BPD190205-009423",""
"02/05/2019 21:18:14","1","TRESP1B-Trespassing I/P","BPD190205-009425",""
"02/06/2019 00:24:41","1","DISTU1B - Disturbance I/P","BPD190206-009443","20190206-0001289"
"02/06/2019 05:39:39","1","TRESP1B-Trespassing I/P","BPD190206-009476","20190206-0001292"
"02/06/2019 07:40:57","1","DISTU1B - Disturbance I/P","BPD190206-009487",""
"02/06/2019 11:58:05","1","DISTU1B - Disturbance I/P","BPD190206-009545",""
"02/06/2019 12:00:20","1","DISTU1B - Disturbance I/P","BPD190206-009546",""
"02/06/2019 12:05:10","1","DISTU1B - Disturbance I/P","BPD190206-009547",""
"02/06/2019 13:38:24","1","TRESP1B-Trespassing I/P","BPD190206-009565","20190206-0001309"
"02/06/2019 16:04:20","1","DISTU1B - Disturbance I/P","BPD190206-009613","20190206-0001319"
"02/06/2019 16:34:40","1","DISTU1B - Disturbance I/P","BPD190206-009629",""
"02/06/2019 16:50:52","1","DISTU1B - Disturbance I/P","BPD190206-009634","20190206-0001321"
"02/06/2019 17:39:27","1","TRESP1B-Trespassing I/P","BPD190206-009651",""
"02/06/2019 18:45:13","1","DISTU1B - Disturbance I/P","BPD190206-009660",""
"02/06/2019 20:54:44","1","DISTU1B - Disturbance I/P","BPD190206-009691",""
"02/07/2019 00:51:33","1","DISTU1B - Disturbance I/P","BPD190207-009718",""
"02/07/2019 04:38:36","1","HARAS1B-Harassment I/P","BPD190207-009737",""
"02/07/2019 06:46:11","1","SUSPI1B-Suspicious I/P","BPD190207-009744",""
"02/07/2019 07:06:19","1","TRESP1B-Trespassing I/P","BPD190207-009745",""
"02/07/2019 11:59:13","1","DISTU1B - Disturbance I/P","BPD190207-009809",""
"02/07/2019 12:38:52","1","TRESP1B-Trespassing I/P","BPD190207-009827","20190207-0001341"
"02/07/2019 12:44:24","1","TRESP1B-Trespassing I/P","BPD190207-009828",""
"02/07/2019 13:27:00","1","DISTU1B - Disturbance I/P","BPD190207-009839",""
"02/07/2019 14:06:12","1","SUSPI1B-Suspicious I/P","BPD190207-009845","20190207-0001343"
"02/07/2019 15:26:36","1","TRESP1B-Trespassing I/P","BPD190207-009877",""
"02/07/2019 17:39:45","1","TRESP1B-Trespassing I/P","BPD190207-009922",""
"02/07/2019 18:20:34","1","SUSPI1B-Suspicious I/P","SUBP190207-009931",""
"02/07/2019 20:33:07","1","DISTU1B - Disturbance I/P","BPD190207-009950","20190207-0001364"
"02/07/2019 21:16:15","1","SUSPI1B-Suspicious I/P","BPD190207-009957",""
"02/07/2019 21:17:41","1","TRESP1B-Trespassing I/P","BPD190207-009958",""
"02/07/2019 22:24:17","1","DISTU1B - Disturbance I/P","BPD190207-009967",""
"02/07/2019 21:50:48","1","CRTRE1B - Criminal Tresp I/P","BPD190207-009962",""
"02/07/2019 23:44:07","1","DISTU1B - Disturbance I/P","BPD190207-009976",""
"02/08/2019 01:17:09","1","DISTU1B - Disturbance I/P","BPD190208-009985",""
"02/08/2019 01:41:27","1","DISTU1B - Disturbance I/P","BPD190208-009987",""
"02/08/2019 08:15:56","1","SUSPI1B-Suspicious I/P","BPD190208-010021",""
"02/08/2019 09:07:29","1","DISTU1B - Disturbance I/P","BPD190208-010036",""
"02/08/2019 10:11:59","1","TRESP1B-Trespassing I/P","BPD190208-010056",""
"02/08/2019 12:28:35","1","DISTU1B - Disturbance I/P","BPD190208-010091",""
"02/08/2019 16:42:53","1","TRESP1B-Trespassing I/P","BPD190208-010208",""
"02/08/2019 17:31:10","1","DISTU1B - Disturbance I/P","BPD190208-010219",""
"02/08/2019 22:08:38","1","TRESP1B-Trespassing I/P","BPD190208-010264",""
"02/08/2019 22:59:33","1","DISTU1B - Disturbance I/P","BPD190208-010278",""
"02/09/2019 00:50:58","1","ASSAU2B - Assault J/O","BPD190209-010300",""
"02/09/2019 03:32:05","1","TRESP1B-Trespassing I/P","BPD190209-010318",""
"02/09/2019 04:15:56","1","TRESP1B-Trespassing I/P","BPD190209-010320",""
"02/09/2019 09:47:09","1","DISTU1B - Disturbance I/P","BPD190209-010358",""
"02/09/2019 12:23:56","1","DISTU1B - Disturbance I/P","BPD190209-010394",""
"02/09/2019 12:46:38","1","SUSPI1B-Suspicious I/P","BPD190209-010397","20190209-0001419"
"02/09/2019 14:13:51","1","TRESP1B-Trespassing I/P","BPD190209-010424",""
"02/09/2019 14:47:35","1","TRESP1B-Trespassing I/P","BPD190209-010436",""
"02/09/2019 15:26:37","1","DISTU1B - Disturbance I/P","BPD190209-010446",""
"02/09/2019 17:31:33","1","DISTU1B - Disturbance I/P","BPD190209-010479",""
"02/09/2019 17:37:38","1","SUSPI1B-Suspicious I/P","BPD190209-010482",""
"02/09/2019 19:54:24","1","DISTU1B - Disturbance I/P","BPD190209-010508",""
"02/09/2019 21:17:02","1","DISTU1B - Disturbance I/P","BPD190209-010518",""
"02/09/2019 21:33:31","1","INEXP1B-Indecent Exposure I/P","BPD190209-010523",""
"02/09/2019 21:57:37","1","DISTU1B - Disturbance I/P","BPD190209-010527","20190209-0001437"
"02/10/2019 00:39:24","1","DISTU1B - Disturbance I/P","BPD190210-010567",""
"02/10/2019 02:26:15","1","DISTU1B - Disturbance I/P","BPD190210-010594","20190210-0001443"
"02/10/2019 08:32:54","1","TRESP1B-Trespassing I/P","BPD190210-010630","20190210-0001448"
"02/10/2019 09:08:36","1","TRESP1B-Trespassing I/P","BPD190210-010638",""
"02/10/2019 10:29:51","1","TRESP1B-Trespassing I/P","BPD190210-010650",""
"02/10/2019 11:39:33","1","DISTU1B - Disturbance I/P","BPD190210-010665",""
"02/10/2019 15:23:49","1","TRESP1B-Trespassing I/P","BPD190210-010708",""
"02/12/2019 01:15:11","1","SUSPI1B-Suspicious I/P","BPD190212-011069",""
"02/12/2019 02:35:18","1","DISTU1B - Disturbance I/P","BPD190212-011076","20190212-0001508"
"02/12/2019 09:26:14","1","SUSPI1B-Suspicious I/P","BPD190212-011121","20190212-0001511"
"02/12/2019 14:52:21","1","DISTU1B - Disturbance I/P","BPD190212-011202","20190212-0001529"
"02/12/2019 14:26:19","1","TRESP1B-Trespassing I/P","BPD190212-011191",""
"02/12/2019 16:38:29","1","TRESP1B-Trespassing I/P","BPD190212-011245",""
"02/12/2019 17:13:36","1","TRESP1B-Trespassing I/P","BPD190212-011254","20190212-0001541"
"02/12/2019 17:42:31","1","TRESP1B-Trespassing I/P","BPD190212-011265",""
"02/12/2019 18:30:11","1","TRESP1B-Trespassing I/P","BPD190212-011270",""
"02/12/2019 20:50:23","1","TRESP1B-Trespassing I/P","BPD190212-011294","20190212-0001549"
"02/12/2019 21:16:50","1","TRESP1B-Trespassing I/P","BPD190212-011295",""
"02/13/2019 00:15:48","1","SUSPI1B-Suspicious I/P","BPD190213-011307",""
"02/13/2019 00:52:34","1","MENAC2B-Menacing J/O","BPD190213-011311","20190213-0001551"
