,Incident_ID,Case Number,Date,Time,Problem,Code,Hundred Block,Status
282,1,NaN,01/21/2019,11:31:17,Trespassing ,TRESP1B,BPD190121-005160,I/P
283,1,NaN,01/21/2019,11:51:01, Disturbance ,DISTU1B ,BPD190121-005167,I/P
284,1,20190121-0000705,01/21/2019,11:56:38,Trespassing ,TRESP1B,BPD190121-005170,I/P
285,1,NaN,01/21/2019,14:06:29,Trespassing ,TRESP1B,BPDBC190121-005196,I/P
286,1,NaN,01/21/2019,14:38:49, Disturbance ,DISTU1B ,BPD190121-005208,I/P
287,1,NaN,01/21/2019,21:46:22, Disturbance ,DISTU1B ,BPD190121-005297,I/P
288,1,NaN,01/21/2019,19:24:20,Suspicious ,SUSPI1B,BPD190121-005286,I/P
289,1,20190121-0000716,01/21/2019,20:14:18, Disturbance ,DISTU1B ,BPD190121-005291,I/P
290,1,NaN,01/21/2019,23:45:23, Disturbance ,DISTU1B ,BPD190121-005312,I/P
291,1,NaN,01/22/2019,06:11:12,Trespassing ,TRESP1B,BPD190122-005336,I/P
292,1,20190122-0000720,01/22/2019,07:05:44,Trespassing ,TRESP1B,BPD190122-005344,I/P
293,1,20190122-0000721,01/22/2019,07:43:18,Trespassing ,TRESP1B,BPD190122-005347,I/P
294,1,NaN,01/22/2019,08:23:06,Trespassing ,TRESP1B,BPD190122-005353,I/P
295,1,20190122-0000727,01/22/2019,10:02:02,Stabbing,STABB,BPD190122-005378,Completed
296,1,20190122-0000730,01/22/2019,11:52:52,Trespassing ,TRESP1B,BPD190122-005410,I/P
297,1,NaN,01/22/2019,12:04:34,Trespassing ,TRESP1B,BPD190122-005411,I/P
298,1,NaN,01/22/2019,12:34:05,Shooting,SHOOTB,BPD190122-005419,Completed
299,1,NaN,01/22/2019,14:03:08,Trespassing ,TRESP1B,BPD190122-005430,I/P
300,1,NaN,01/22/2019,18:17:28, Disturbance ,DISTU1B ,BPD190122-005482,I/P
301,1,20190122-0000747,01/22/2019,18:31:00,Suspicious ,SUSPI1B,BPD190122-005486,I/P
302,1,NaN,01/22/2019,18:56:49,Trespassing ,TRESP1B,BPD190122-005493,I/P
303,1,NaN,01/22/2019,17:52:37,Suspicious ,SUSPI1B,BPD190122-005479,I/P
304,1,NaN,01/22/2019,21:03:27,Suspicious ,SUSPI1B,BPD190122-005510,I/P
305,1,NaN,01/22/2019,23:58:04, Disturbance ,DISTU1B ,BPD190122-005524,I/P
306,1,20190123-0000748,01/23/2019,03:35:57,Trespassing ,TRESP1B,BPD190123-005530,I/P
307,1,NaN,01/23/2019,05:52:22,Trespassing ,TRESP1B,BPD190123-005538,I/P
308,1,NaN,01/23/2019,08:37:58, Disturbance ,DISTU1B ,BPD190123-005569,I/P
309,1,NaN,01/23/2019,08:23:11,Suspicious ,SUSPI1B,BPD190123-005562,I/P
310,1,20190123-0000753,01/23/2019,08:23:26,Trespassing ,TRESP1B,BPD190123-005563,I/P
311,1,NaN,01/23/2019,12:46:48, Disturbance ,DISTU1B ,BPD190123-005649,I/P
312,1,NaN,01/23/2019,13:08:01, Disturbance ,DISTU1B ,BPD190123-005658,I/P
313,1,NaN,01/23/2019,13:10:50,Trespassing ,TRESP1B,BPD190123-005659,I/P
314,1,20190123-0000766,01/23/2019,13:19:51, Disturbance ,DISTU1B ,BPD190123-005664,I/P
315,1,NaN,01/23/2019,14:24:27,Assist,ASSISB,BPD190123-005690,Completed
316,1,NaN,01/23/2019,14:00:05,Suspicious ,SUSPI1B,BPD190123-005683,I/P
317,1,NaN,01/23/2019,16:48:33, Disturbance ,DISTU1B ,BPD190123-005747,I/P
318,1,NaN,01/23/2019,19:41:00, Disturbance ,DISTU1B ,BPD190123-005775,I/P
319,1,NaN,01/23/2019,20:06:47,Trespassing ,TRESP1B,BPD190123-005780,I/P
320,1,NaN,01/23/2019,20:09:43, Disturbance ,DISTU1B ,BPD190123-005781,I/P
321,1,NaN,01/23/2019,22:06:12, Disturbance ,DISTU1B ,BPD190123-005791,I/P
322,1,NaN,01/24/2019,01:22:24, Disturbance ,DISTU1B ,BPD190124-005808,I/P
323,1,NaN,01/24/2019,09:43:18, Disturbance ,DISTU1B ,BPD190124-005858,I/P
324,1,NaN,01/24/2019,09:49:33, Disturbance ,DISTU1B ,BPD190124-005860,I/P
325,1,20190124-0000788,01/24/2019,10:56:18,Property Damage Acc,PDACCB,BPD190124-005874,Completed
326,1,NaN,01/24/2019,12:38:39, Disturbance ,DISTU1B ,BPD190124-005897,I/P
327,1,NaN,01/24/2019,12:39:12,Harassment ,HARAS1B,BPD190124-005898,I/P
328,1,NaN,01/24/2019,12:52:10,Trespassing ,TRESP1B,BPD190124-005901,I/P
329,1,20190124-0000805,01/24/2019,17:36:30,Trespassing ,TRESP1B,BPD190124-005972,I/P
330,1,NaN,01/24/2019,17:36:35,Suspicious ,SUSPI1B,BPD190124-005973,I/P
331,1,20190124-0000813,01/24/2019,22:37:34, Disturbance ,DISTU1B ,BPD190124-006019,I/P
332,1,NaN,01/24/2019,23:41:43, Disturbance ,DISTU1B ,BPD190124-006028,I/P
333,1,20190125-0000817,01/25/2019,00:20:43, Disturbance ,DISTU1B ,BPD190125-006036,I/P
334,1,20190125-0000815,01/24/2019,23:55:50, Disturbance ,DISTU1B ,BPD190124-006032,I/P
335,1,NaN,01/25/2019,08:10:55,Trespassing ,TRESP1B,BPD190125-006072,I/P
336,1,NaN,01/25/2019,08:59:46, Disturbance ,DISTU1B ,BPD190125-006084,I/P
337,1,NaN,01/25/2019,12:53:06, Disturbance ,DISTU1B ,BPD190125-006150,I/P
338,1,NaN,01/25/2019,14:52:30,Harassment ,HARAS1B,BPD190125-006179,I/P
339,1,NaN,01/25/2019,15:32:31,Harassment ,HARAS1B,BPD190125-006189,I/P
340,1,20190125-0000850,01/25/2019,17:16:35, Disturbance ,DISTU1B ,BPD190125-006222,I/P
341,1,NaN,01/25/2019,18:19:04, Disturbance ,DISTU1B ,BPD190125-006233,I/P
342,1,NaN,01/25/2019,20:25:13,Suspicious ,SUSPI1B,BPD190125-006257,I/P
343,1,20190126-0000863,01/26/2019,02:41:32,Trespassing ,TRESP1B,BPD190126-006330,I/P
344,1,20190126-0000861,01/26/2019,01:15:43, Disturbance ,DISTU1B ,BPD190126-006317,I/P
345,1,NaN,01/26/2019,01:28:26,Suspicious ,SUSPI1B,BPD190126-006319,I/P
346,1,NaN,01/26/2019,07:55:22,Trespassing ,TRESP1B,BPD190126-006351,I/P
347,1,NaN,01/26/2019,11:30:54, Disturbance ,DISTU1B ,BPD190126-006390,I/P
348,1,NaN,01/26/2019,11:40:48, Disturbance ,DISTU1B ,BPD190126-006394,I/P
349,1,NaN,01/26/2019,12:09:30,Suspicious ,SUSPI1B,BPD190126-006402,I/P
350,1,20190126-0000869,01/26/2019,08:03:33,Trespassing ,TRESP1B,BPD190126-006354,I/P
351,1,NaN,01/26/2019,13:56:01,Trespassing ,TRESP1B,BPD190126-006422,I/P
352,1,NaN,01/26/2019,15:23:12,Trespassing ,TRESP1B,BPD190126-006445,I/P
353,1,20190126-0000882,01/26/2019,16:01:23, Disturbance ,DISTU1B ,BPD190126-006459,I/P
354,1,NaN,01/26/2019,17:21:21,Suspicious ,SUSPI1B,BPD190126-006474,I/P
355,1,NaN,01/26/2019,19:06:30,Trespassing ,TRESP1B,BPD190126-006499,I/P
356,1,20190126-0000886,01/26/2019,19:59:17, Criminal Mis ,CRMIS1B ,BPD190126-006512,I/P
357,1,NaN,01/26/2019,22:00:44, Disturbance ,DISTU1B ,BPD190126-006544,I/P
358,1,NaN,01/26/2019,23:30:20, Disturbance ,DISTU1B ,BPD190126-006560,I/P
359,1,NaN,01/27/2019,02:41:15, Disturbance ,DISTU1B ,BPD190127-006582,I/P
360,1,NaN,01/27/2019,02:53:19, Disturbance ,DISTU1B ,BPD190127-006585,I/P
361,1,NaN,01/27/2019,04:23:54, Disturbance ,DISTU1B ,BPD190127-006591,I/P
362,1,NaN,01/27/2019,04:37:54, Disturbance ,DISTU1B ,BPD190127-006593,I/P
363,1,NaN,01/27/2019,08:13:45, Disturbance ,DISTU1B ,BPD190127-006600,I/P
364,1,20190127-0000902,01/27/2019,09:00:15, Disturbance ,DISTU1B ,BPD190127-006605,I/P
365,1,20190127-0000904,01/27/2019,11:05:20,Trespassing ,TRESP1B,BPD190127-006624,I/P
366,1,NaN,01/27/2019,14:06:40, Criminal Tresp ,CRTRE1B ,BPD190127-006669,I/P
367,1,NaN,01/27/2019,14:54:10,Suspicious ,SUSPI1B,BPD190127-006676,I/P
368,1,NaN,01/27/2019,18:14:28, Disturbance ,DISTU1B ,BPD190127-006719,I/P
369,1,NaN,01/27/2019,18:40:06,Shots Heard ,SHOTS1B,BPD190127-006724,I/P
370,1,NaN,01/27/2019,23:58:01, Disturbance ,DISTU1B ,BPD190127-006772,I/P
371,1,NaN,01/28/2019,02:10:12, Disturbance ,DISTU1B ,BPD190128-006782,I/P
372,1,NaN,01/28/2019,07:21:12, Disturbance ,DISTU1B ,BPD190128-006799,I/P
373,1,NaN,01/28/2019,11:59:39,Trespassing ,TRESP1B,BPD190128-006861,I/P
374,1,NaN,01/28/2019,03:59:32,Trespassing ,TRESP1B,BPD190128-006789,I/P
375,1,NaN,01/28/2019,19:01:59,Trespassing ,TRESP1B,BPD190128-006957,I/P
376,1,20190128-0000947,01/28/2019,19:12:42,Trespassing ,TRESP1B,BPD190128-006961,I/P
377,1,NaN,01/28/2019,19:51:26,Suspicious ,SUSPI1B,BPD190128-006969,I/P
378,1,20190129-0000955,01/29/2019,01:18:21,Trespassing ,TRESP1B,BPD190129-007019,I/P
379,1,NaN,01/28/2019,22:48:12,Suspicious ,SUSPI1B,BPD190128-007000,I/P
380,1,NaN,01/28/2019,23:13:18, Disturbance ,DISTU1B ,BPD190128-007006,I/P
381,1,NaN,01/29/2019,06:04:25, Disturbance ,DISTU1B ,BPD190129-007051,I/P
382,1,NaN,01/29/2019,06:24:33,Trespassing ,TRESP1B,BPD190129-007054,I/P
383,1,20190129-0000963,01/29/2019,07:49:20,Stabbing,STABB,BPD190129-007065,Completed
384,1,NaN,01/29/2019,08:56:29,Trespassing ,TRESP1B,BPD190129-007083,I/P
385,1,NaN,01/29/2019,09:19:24,Trespassing ,TRESP1B,BPD190129-007091,I/P
386,1,NaN,01/29/2019,11:26:34, Disturbance ,DISTU1B ,BPD190129-007125,I/P
387,1,NaN,01/29/2019,11:10:59,Trespassing ,TRESP1B,BPD190129-007118,I/P
388,1,20190129-0000972,01/29/2019,13:11:23, Disturbance ,DISTU1B ,BPD190129-007157,I/P
389,1,NaN,01/29/2019,14:11:36,Suspicious ,SUSPI1B,BPD190129-007180,I/P
390,1,NaN,01/29/2019,16:09:49, Disturbance ,DISTU1B ,BPD190129-007215,I/P
391,1,NaN,01/29/2019,16:22:20,Trespassing ,TRESP1B,BPD190129-007219,I/P
392,1,NaN,01/29/2019,17:56:02,Trespassing ,TRESP1B,BPD190129-007244,I/P
393,1,NaN,01/29/2019,19:42:04,Harassment ,HARAS1B,BPD190129-007265,I/P
394,1,20190129-0000987,01/29/2019,22:31:08,Trespassing ,TRESP1B,BPD190129-007287,I/P
395,1,20190129-0000988,01/29/2019,23:04:08, Disturbance ,DISTU1B ,BPD190129-007293,I/P
396,1,20190130-0000990,01/30/2019,00:13:12, Disturbance ,DISTU1B ,BPD190130-007298,I/P
397,1,NaN,01/30/2019,01:13:06, Disturbance ,DISTU1B ,BPD190130-007308,I/P
398,1,NaN,01/30/2019,01:31:01, Disturbance ,DISTU1B ,BPD190130-007310,I/P
399,1,NaN,01/30/2019,03:54:57, Disturbance ,DISTU1B ,BPD190130-007313,I/P
400,1,20190130-0000993,01/30/2019,05:57:08,Trespassing ,TRESP1B,BPD190130-007323,I/P
401,1,NaN,01/30/2019,12:04:35,Trespassing ,TRESP1B,BPD190130-007416,I/P
402,1,NaN,01/30/2019,12:08:25,Trespassing ,TRESP1B,BPD190130-007419,I/P
403,1,20190130-0001009,01/30/2019,12:24:54, Disturbance ,DISTU1B ,BPD190130-007423,I/P
404,1,NaN,01/30/2019,12:41:29, Disturbance ,DISTU1B ,BPD190130-007433,I/P
405,1,NaN,01/30/2019,13:33:56, Disturbance ,DISTU1B ,BPD190130-007463,I/P
406,1,20190130-0001015,01/30/2019,14:14:06,Trespassing ,TRESP1B,BPD190130-007481,I/P
407,1,NaN,01/30/2019,14:51:38,Suspicious ,SUSPI1B,BPD190130-007491,I/P
408,1,NaN,01/30/2019,15:17:55, Disturbance ,DISTU1B ,BPD190130-007501,I/P
409,1,NaN,01/30/2019,15:57:08, Disturbance ,DISTU1B ,BPD190130-007516,I/P
410,1,NaN,01/30/2019,16:04:16,Indecent Exposure ,INEXP1B,BPD190130-007517,I/P
411,1,20190130-0001025,01/30/2019,17:01:49,Trespassing ,TRESP1B,BPD190130-007538,I/P
412,1,NaN,01/30/2019,17:41:23, Disturbance ,DISTU1B ,BPD190130-007548,I/P
413,1,NaN,01/30/2019,20:54:15,Suspicious ,SUSPI1B,BPD190130-007574,I/P
414,1,NaN,01/31/2019,03:17:43,Assist,ASSISB,BPD190131-007612,Completed
415,1,NaN,01/31/2019,04:10:02,Suspicious ,SUSPI1B,BPD190131-007615,I/P
416,1,NaN,01/31/2019,07:07:11,Trespassing ,TRESP1B,BPD190131-007625,I/P
417,1,20190131-0001049,01/31/2019,08:45:18, Disturbance ,DISTU1B ,BPD190131-007647,I/P
418,1,NaN,01/31/2019,09:07:10,Trespassing ,TRESP1B,BPD190131-007652,I/P
419,1,NaN,01/31/2019,09:28:55,Suspicious ,SUSPI1B,BPD190131-007659,I/P
420,1,NaN,01/31/2019,10:56:19,Trespassing ,TRESP1B,BPD190131-007696,I/P
421,1,20190131-0001053,01/31/2019,11:30:23, Disturbance ,DISTU1B ,BPD190131-007707,I/P
422,1,NaN,01/31/2019,12:07:09, Disturbance ,DISTU1B ,BPD190131-007714,I/P
423,1,NaN,02/01/2019,01:08:53,Suspicious ,SUSPI1B,BPD190201-007936,I/P
424,1,NaN,01/31/2019,20:43:26, Disturbance ,DISTU1B ,BPD190131-007887,I/P
425,1,NaN,01/31/2019,21:57:53, Disturbance ,DISTU1B ,BPD190131-007903,I/P
426,1,NaN,02/01/2019,04:45:25,Suspicious ,SUSPI1B,BPD190201-007948,I/P
427,1,NaN,02/01/2019,04:58:31,Suspicious ,SUSPI1B,BPD190201-007949,I/P
428,1,NaN,02/01/2019,07:30:04,Suspicious ,SUSPI1B,BPD190201-007955,I/P
429,1,NaN,02/01/2019,07:51:30, Disturbance ,DISTU1B ,BPD190201-007960,I/P
430,1,NaN,02/01/2019,08:40:01, Disturbance ,DISTU1B ,BPD190201-007976,I/P
431,1,NaN,02/01/2019,09:02:12,Suspicious ,SUSPI1B,BPD190201-007983,I/P
432,1,NaN,02/01/2019,08:28:32, Disturbance ,DISTU1B ,BPD190201-007969,I/P
433,1,NaN,02/01/2019,10:49:13, Disturbance ,DISTU1B ,BPD190201-008019,I/P
434,1,20190201-0001109,02/01/2019,13:09:04, Disturbance ,DISTU1B ,BPD190201-008040,I/P
435,1,NaN,02/01/2019,15:12:18,Trespassing ,TRESP1B,BPD190201-008107,I/P
436,1,20190201-0001118,02/01/2019,15:42:48, Disturbance ,DISTU1B ,BPD190201-008120,I/P
437,1,NaN,02/01/2019,17:43:50, Disturbance ,DISTU1B ,BPD190201-008162,I/P
438,1,NaN,02/01/2019,20:33:42,Trespassing ,TRESP1B,BPD190201-008191,I/P
439,1,NaN,02/01/2019,23:00:09,Trespassing ,TRESP1B,BPD190201-008217,I/P
440,1,NaN,02/02/2019,00:36:23, Disturbance ,DISTU1B ,BPD190202-008253,I/P
441,1,NaN,02/02/2019,00:57:36, Disturbance ,DISTU1B ,BPD190202-008260,I/P
442,1,20190202-0001129,02/02/2019,01:12:27, Disturbance ,DISTU1B ,BPD190202-008263,I/P
443,1,20190202-0001131,02/02/2019,02:03:26, Disturbance ,DISTU1B ,BPD190202-008270,I/P
444,1,20190202-0001134,02/02/2019,02:10:37, Disturbance ,DISTU1B ,BPD190202-008271,I/P
445,1,20190202-0001136,02/02/2019,02:35:22, Disturbance ,DISTU1B ,BPD190202-008274,I/P
446,1,NaN,02/02/2019,02:52:33, Criminal Tresp ,CRTRE1B ,BPD190202-008280,I/P
447,1,NaN,02/02/2019,08:35:03, Disturbance ,DISTU1B ,BPD190202-008310,I/P
448,1,NaN,02/02/2019,05:06:33,Trespassing ,TRESP1B,BPD190202-008290,I/P
449,1,NaN,02/02/2019,12:57:05, Disturbance ,DISTU1B ,BPD190202-008380,I/P
450,1,NaN,02/02/2019,13:10:40, Disturbance ,DISTU1B ,BPD190202-008384,I/P
451,1,20190202-0001152,02/02/2019,13:48:26,Harassment ,HARAS1B,BPD190202-008396,I/P
452,1,NaN,02/02/2019,13:56:13,Trespassing ,TRESP1B,BPD190202-008397,I/P
453,1,NaN,02/02/2019,17:35:18, Disturbance ,DISTU1B ,BPD190202-008459,I/P
454,1,NaN,02/02/2019,20:32:13, Disturbance ,DISTU1B ,BPD190202-008492,I/P
455,1,NaN,02/02/2019,20:44:29,Suspicious ,SUSPI1B,BPD190202-008494,I/P
456,1,20190202-0001165,02/02/2019,20:07:02,Trespassing ,TRESP1B,BPD190202-008486,I/P
457,1,NaN,02/02/2019,21:36:19,Suspicious ,SUSPI1B,BPD190202-008505,I/P
458,1,20190203-0001172,02/02/2019,23:36:23, Disturbance ,DISTU1B ,BPD190202-008546,I/P
459,1,NaN,02/03/2019,00:34:44,Trespassing ,TRESP1B,BPD190203-008563,I/P
460,1,NaN,02/03/2019,02:31:43,Trespassing ,TRESP1B,BPD190203-008580,I/P
461,1,NaN,02/03/2019,08:47:39, Disturbance ,DISTU1B ,UCBP190203-008626,I/P
462,1,20190203-0001178,02/03/2019,04:05:55,Suspicious ,SUSPI1B,BPD190203-008590,I/P
463,1,NaN,02/03/2019,05:32:17,Trespassing ,TRESP1B,BPD190203-008596,I/P
464,1,NaN,02/03/2019,11:44:02,Suspicious ,SUSPI1B,BPD190203-008671,I/P
465,1,NaN,02/03/2019,12:01:29,Trespassing ,TRESP1B,BPDBC190203-008677,I/P
466,1,NaN,02/03/2019,17:26:49, Disturbance ,DISTU1B ,BPD190203-008750,I/P
467,1,NaN,02/03/2019,19:29:13,Suspicious ,SUSPI1B,BPD190203-008764,I/P
468,1,NaN,02/03/2019,19:51:31,Trespassing ,TRESP1B,BPD190203-008767,I/P
469,1,NaN,02/03/2019,22:30:26,Trespassing ,TRESP1B,BPD190203-008784,I/P
470,1,20190203-0001208,02/03/2019,20:11:17,Trespassing ,TRESP1B,BPD190203-008770,I/P
471,1,NaN,02/04/2019,04:16:44,Trespassing ,TRESP1B,BPD190204-008827,I/P
472,1,NaN,02/04/2019,08:54:45, Disturbance ,DISTU1B ,BPD190204-008859,I/P
473,1,NaN,02/04/2019,11:20:03,Suspicious ,SUSPI1B,BPD190204-008896,I/P
474,1,20190204-0001227,02/04/2019,11:38:06,Trespassing ,TRESP1B,BPD190204-008898,I/P
475,1,NaN,02/04/2019,12:37:39,Harassment ,HARAS1B,BPD190204-008918,I/P
476,1,NaN,02/04/2019,13:07:04,Suspicious ,SUSPI1B,BPD190204-008948,I/P
477,1,NaN,02/04/2019,15:08:39,Suspicious ,SUSPI1B,BPD190204-009092,I/P
478,1,20190204-0001237,02/04/2019,15:40:24,Suspicious ,SUSPI1B,BPD190204-009112,I/P
479,1,NaN,02/04/2019,18:08:02, Disturbance ,DISTU1B ,BPD190204-009146,I/P
480,1,NaN,02/04/2019,21:19:20,Suspicious ,SUSPI1B,BPD190204-009169,I/P
481,1,NaN,02/04/2019,21:27:51, Disturbance ,DISTU1B ,BPDBC190204-009172,I/P
482,1,NaN,02/05/2019,07:26:37,Suspicious ,SUSPI1B,BPD190205-009216,I/P
483,1,20190205-0001253,02/05/2019,07:53:08,Trespassing ,TRESP1B,BPD190205-009218,I/P
484,1,NaN,02/05/2019,09:23:18,Property Damage Acc,PDACCB,BPD190205-009234,Completed
485,1,NaN,02/05/2019,09:41:31,Trespassing ,TRESP1B,BPD190205-009241,I/P
486,1,20190205-0001262,02/05/2019,11:11:21, Disturbance ,DISTU1B ,BPD190205-009265,I/P
487,1,NaN,02/05/2019,12:05:26, Disturbance ,DISTU1B ,BPD190205-009287,I/P
488,1,NaN,02/05/2019,12:06:21,Fraud ,FRAUD1B,BPD190205-009288,I/P
489,1,NaN,02/05/2019,13:29:07,Suspicious ,SUSPI1B,BPD190205-009319,I/P
490,1,NaN,02/05/2019,14:06:41,Trespassing ,TRESP1B,BPD190205-009337,I/P
491,1,NaN,02/05/2019,14:35:21,Suspicious ,SUSPI1B,BPD190205-009344,I/P
492,1,NaN,02/05/2019,17:05:36,Suspicious ,SUSPI1B,BPD190205-009388,I/P
493,1,NaN,02/05/2019,17:13:12,Suspicious ,SUSPI1B,BPD190205-009390,I/P
494,1,NaN,02/05/2019,18:13:51, Disturbance ,DISTU1B ,BPD190205-009398,I/P
495,1,20190205-0001287,02/05/2019,21:43:25, Disturbance ,DISTU1B ,BPD190205-009428,I/P
496,1,NaN,02/05/2019,21:53:33, Disturbance ,DISTU1B ,BPD190205-009429,I/P
497,1,NaN,02/05/2019,20:48:13,Trespassing ,TRESP1B,BPD190205-009423,I/P
498,1,NaN,02/05/2019,21:18:14,Trespassing ,TRESP1B,BPD190205-009425,I/P
499,1,20190206-0001289,02/06/2019,00:24:41, Disturbance ,DISTU1B ,BPD190206-009443,I/P
500,1,20190206-0001292,02/06/2019,05:39:39,Trespassing ,TRESP1B,BPD190206-009476,I/P
501,1,NaN,02/06/2019,07:40:57, Disturbance ,DISTU1B ,BPD190206-009487,I/P
502,1,NaN,02/06/2019,11:58:05, Disturbance ,DISTU1B ,BPD190206-009545,I/P
503,1,NaN,02/06/2019,12:00:20, Disturbance ,DISTU1B ,BPD190206-009546,I/P
504,1,NaN,02/06/2019,12:05:10, Disturbance ,DISTU1B ,BPD190206-009547,I/P
505,1,20190206-0001309,02/06/2019,13:38:24,Trespassing ,TRESP1B,BPD190206-009565,I/P
506,1,20190206-0001319,02/06/2019,16:04:20, Disturbance ,DISTU1B ,BPD190206-009613,I/P
507,1,NaN,02/06/2019,16:34:40, Disturbance ,DISTU1B ,BPD190206-009629,I/P
508,1,20190206-0001321,02/06/2019,16:50:52, Disturbance ,DISTU1B ,BPD190206-009634,I/P
509,1,NaN,02/06/2019,17:39:27,Trespassing ,TRESP1B,BPD190206-009651,I/P
510,1,NaN,02/06/2019,18:45:13, Disturbance ,DISTU1B ,BPD190206-009660,I/P
511,1,NaN,02/06/2019,20:54:44, Disturbance ,DISTU1B ,BPD190206-009691,I/P
512,1,NaN,02/07/2019,00:51:33, Disturbance ,DISTU1B ,BPD190207-009718,I/P
513,1,NaN,02/07/2019,04:38:36,Harassment ,HARAS1B,BPD190207-009737,I/P
514,1,NaN,02/07/2019,06:46:11,Suspicious ,SUSPI1B,BPD190207-009744,I/P
515,1,NaN,02/07/2019,07:06:19,Trespassing ,TRESP1B,BPD190207-009745,I/P
516,1,NaN,02/07/2019,11:59:13, Disturbance ,DISTU1B ,BPD190207-009809,I/P
517,1,20190207-0001341,02/07/2019,12:38:52,Trespassing ,TRESP1B,BPD190207-009827,I/P
518,1,NaN,02/07/2019,12:44:24,Trespassing ,TRESP1B,BPD190207-009828,I/P
519,1,NaN,02/07/2019,13:27:00, Disturbance ,DISTU1B ,BPD190207-009839,I/P
520,1,20190207-0001343,02/07/2019,14:06:12,Suspicious ,SUSPI1B,BPD190207-009845,I/P
521,1,NaN,02/07/2019,15:26:36,Trespassing ,TRESP1B,BPD190207-009877,I/P
522,1,NaN,02/07/2019,17:39:45,Trespassing ,TRESP1B,BPD190207-009922,I/P
523,1,NaN,02/07/2019,18:20:34,Suspicious ,SUSPI1B,SUBP190207-009931,I/P
524,1,20190207-0001364,02/07/2019,20:33:07, Disturbance ,DISTU1B ,BPD190207-009950,I/P
525,1,NaN,02/07/2019,21:16:15,Suspicious ,SUSPI1B,BPD190207-009957,I/P
526,1,NaN,02/07/2019,21:17:41,Trespassing ,TRESP1B,BPD190207-009958,I/P
527,1,NaN,02/07/2019,22:24:17, Disturbance ,DISTU1B ,BPD190207-009967,I/P
528,1,NaN,02/07/2019,21:50:48, Criminal Tresp ,CRTRE1B ,BPD190207-009962,I/P
529,1,NaN,02/07/2019,23:44:07, Disturbance ,DISTU1B ,BPD190207-009976,I/P
530,1,NaN,02/08/2019,01:17:09, Disturbance ,DISTU1B ,BPD190208-009985,I/P
531,1,NaN,02/08/2019,01:41:27, Disturbance ,DISTU1B ,BPD190208-009987,I/P
532,1,NaN,02/08/2019,08:15:56,Suspicious ,SUSPI1B,BPD190208-010021,I/P
533,1,NaN,02/08/2019,09:07:29, Disturbance ,DISTU1B ,BPD190208-010036,I/P
534,1,NaN,02/08/2019,10:11:59,Trespassing ,TRESP1B,BPD190208-010056,I/P
535,1,NaN,02/08/2019,12:28:35, Disturbance ,DISTU1B ,BPD190208-010091,I/P
536,1,NaN,02/08/2019,16:42:53,Trespassing ,TRESP1B,BPD190208-010208,I/P
537,1,NaN,02/08/2019,17:31:10, Disturbance ,DISTU1B ,BPD190208-010219,I/P
538,1,NaN,02/08/2019,22:08:38,Trespassing ,TRESP1B,BPD190208-010264,I/P
539,1,NaN,02/08/2019,22:59:33, Disturbance ,DISTU1B ,BPD190208-010278,I/P
540,1,NaN,02/09/2019,00:50:58, Assault ,ASSAU2B ,BPD190209-010300,J/O
541,1,NaN,02/09/2019,03:32:05,Trespassing ,TRESP1B,BPD190209-010318,I/P
542,1,NaN,02/09/2019,04:15:56,Trespassing ,TRESP1B,BPD190209-010320,I/P
543,1,NaN,02/09/2019,09:47:09, Disturbance ,DISTU1B ,BPD190209-010358,I/P
544,1,NaN,02/09/2019,12:23:56, Disturbance ,DISTU1B ,BPD190209-010394,I/P
545,1,20190209-0001419,02/09/2019,12:46:38,Suspicious ,SUSPI1B,BPD190209-010397,I/P
546,1,NaN,02/09/2019,14:13:51,Trespassing ,TRESP1B,BPD190209-010424,I/P
547,1,NaN,02/09/2019,14:47:35,Trespassing ,TRESP1B,BPD190209-010436,I/P
548,1,NaN,02/09/2019,15:26:37, Disturbance ,DISTU1B ,BPD190209-010446,I/P
549,1,NaN,02/09/2019,17:31:33, Disturbance ,DISTU1B ,BPD190209-010479,I/P
550,1,NaN,02/09/2019,17:37:38,Suspicious ,SUSPI1B,BPD190209-010482,I/P
551,1,NaN,02/09/2019,19:54:24, Disturbance ,DISTU1B ,BPD190209-010508,I/P
552,1,NaN,02/09/2019,21:17:02, Disturbance ,DISTU1B ,BPD190209-010518,I/P
553,1,NaN,02/09/2019,21:33:31,Indecent Exposure ,INEXP1B,BPD190209-010523,I/P
554,1,20190209-0001437,02/09/2019,21:57:37, Disturbance ,DISTU1B ,BPD190209-010527,I/P
555,1,NaN,02/10/2019,00:39:24, Disturbance ,DISTU1B ,BPD190210-010567,I/P
556,1,20190210-0001443,02/10/2019,02:26:15, Disturbance ,DISTU1B ,BPD190210-010594,I/P
557,1,20190210-0001448,02/10/2019,08:32:54,Trespassing ,TRESP1B,BPD190210-010630,I/P
558,1,NaN,02/10/2019,09:08:36,Trespassing ,TRESP1B,BPD190210-010638,I/P
559,1,NaN,02/10/2019,10:29:51,Trespassing ,TRESP1B,BPD190210-010650,I/P
560,1,NaN,02/10/2019,11:39:33, Disturbance ,DISTU1B ,BPD190210-010665,I/P
561,1,NaN,02/10/2019,15:23:49,Trespassing ,TRESP1B,BPD190210-010708,I/P
562,1,NaN,02/12/2019,01:15:11,Suspicious ,SUSPI1B,BPD190212-011069,I/P
